run,THETA1,THETA2,THETA3,THETA4,THETA5,THETA6,THETA7,THETA8,"OMEGA(1,1)","OMEGA(2,1)","OMEGA(2,2)","OMEGA(3,1)","OMEGA(3,2)","OMEGA(3,3)","SIGMA(1,1)"
836,0.49188,4.1222,1.16359,4.23654,1.29161,0.520469,-0.0233865,0.527578,0.281061,0.0890611,0.0947543,0.154667,0.0876302,0.122016,0.0396304
837,0.349847,4.10084,1.12292,4.22421,1.26475,0.458653,0.0481273,0.326305,0.200286,0.0427976,0.0757701,0.121349,0.0674168,0.121562,0.0394499
838,0.459679,4.15172,1.17322,4.21426,1.2298,0.42793,-0.0675617,0.59352800000000006,0.221348,0.0570478,0.0974254,0.121323,0.0724286,0.10508,0.037926
839,0.492273,4.14877,1.18187,4.22385,1.23077,0.450145,-0.0113924,0.551614,0.208374,0.0750573,0.0843683,0.136181,0.0733256,0.119283,0.0419863
840,0.438226,4.13662,1.16082,4.17728,1.26901,0.495424,-0.00181688,0.35424,0.2579,0.0879529,0.106025,0.155475,0.0940286,0.129338,0.0392417
841,0.369137,4.06686,1.18136,4.22995,1.32273,0.52754,0.0101926,0.474348,0.229035,0.0899134,0.0908247,0.123331,0.0776785,0.119281,0.0391385
842,0.432343,4.14593,1.20398,4.16562,1.31324,0.471834,0.0467518,0.395615,0.165376,0.0612302,0.0787123,0.124453,0.0739609,0.136903,0.0417357
843,0.466615,4.15877,1.23566,4.23278,1.27012,0.512853,0.0138861,0.502531,0.111553,0.0339434,0.06264,0.0793001,0.0586637,0.100946,0.0408081
844,0.431584,4.10572,1.18014,4.19594,1.32525,0.49091,-0.0937964,0.558399,0.228964,0.0875158,0.0848752,0.135205,0.0724146,0.111613,0.0422744
845,0.37879,4.10813,1.16714,4.19282,1.32189,0.541957,0.0271283,0.251057,0.300063,0.0919607,0.0898888,0.149985,0.0870397,0.139105,0.0377707
846,0.342696,4.11434,1.1488,4.18486,1.27078,0.527773,-0.0944672,0.35818,0.213099,0.0673931,0.088798,0.109307,0.0683699,0.112702,0.0416846
847,0.361316,4.13505,1.15263,4.21422,1.23344,0.510261,0.0162725,0.442577,0.163217,0.0389107,0.0766176,0.0796297,0.0575646,0.108152,0.0381372
848,0.410262,4.13076,1.23223,4.21783,1.27687,0.524329,0.0620596,0.582949,0.250129,0.0689805,0.0842212,0.111324,0.0671157,0.105438,0.0410954
849,0.408722,4.11683,1.13383,4.2083,1.35172,0.39215,-0.115575,0.298677,0.21321,0.0856916,0.0843636,0.126206,0.0709259,0.109679,0.0380432
850,0.395197,4.13216,1.141,4.20112,1.27913,0.483686,0.0423045,0.405839,0.222573,0.0756256,0.0794492,0.106482,0.0643821,0.104122,0.0399702
851,0.565102,4.14476,1.21522,4.19591,1.23609,0.556636,0.0158835,0.57436,0.136858,0.0511665,0.0760986,0.121891,0.0778521,0.126872,0.0404464
852,0.582519,4.17956,1.20136,4.19553,1.25602,0.504371,0.00164612,0.368535,0.332,0.096799,0.0972904,0.178698,0.0879641,0.141881,0.0391007
853,0.46135,4.13102,1.17158,4.21223,1.26132,0.473512,-0.0873132,0.519683,0.194372,0.0470709,0.0691566,0.105236,0.0607538,0.103486,0.0386019
854,0.473373,4.14365,1.19717,4.23326,1.31072,0.440552,0.0176679,0.316756,0.177754,0.0562567,0.0789334,0.124922,0.0635284,0.106816,0.0425371
855,0.35792,4.07513,1.13191,4.21932,1.29876,0.508575,-0.0721997,0.409322,0.199514,0.0657679,0.0825294,0.111165,0.0712563,0.103696,0.0387673
856,0.390858,4.10784,1.11041,4.18653,1.22302,0.40691,-0.0142874,0.283699,0.260005,0.0627675,0.0786497,0.153162,0.0743619,0.122035,0.039186
857,0.576325,4.15576,1.18216,4.1885,1.26297,0.443671,-0.106767,0.363073,0.175817,0.078518,0.0842625,0.154247,0.0827623,0.144846,0.0411659
858,0.357088,4.04949,1.11225,4.21253,1.29149,0.457692,-0.0689857,0.347717,0.163475,0.077463,0.0849481,0.115995,0.0751544,0.113557,0.0393506
859,0.467706,4.1061,1.19068,4.22128,1.31292,0.479603,-0.00313181,0.475876,0.321071,0.106209,0.094448,0.150532,0.0870782,0.124751,0.0401673
860,0.411717,4.09939,1.19041,4.18752,1.29101,0.493068,-0.0837866,0.397057,0.288404,0.117964,0.0981629,0.153184,0.0836591,0.122128,0.0387346
861,0.498675,4.13451,1.22072,4.20305,1.24881,0.44751,-0.0689274,0.506,0.237054,0.045486,0.0834151,0.121978,0.0701609,0.116419,0.0399371
862,0.457922,4.09265,1.1615,4.20671,1.31653,0.444166,-0.117957,0.33634,0.194403,0.0579485,0.088519,0.128005,0.0707439,0.111383,0.0408829
863,0.502591,4.14814,1.20774,4.22741,1.26238,0.463944,-0.0800089,0.579728,0.174895,0.0676269,0.0698132,0.119858,0.0673039,0.123922,0.04248
864,0.490133,4.12187,1.13116,4.20139,1.29708,0.504369,-0.229848,0.37674,0.17533,0.0476274,0.0670992,0.109741,0.0601091,0.101651,0.0410956
865,0.526114,4.13854,1.14523,4.18816,1.22033,0.451033,-0.0881703,0.377925,0.231623,0.044292,0.0743976,0.107931,0.0563724,0.0906989,0.0379975
866,0.42487,4.10222,1.20551,4.23139,1.30785,0.488562,0.00633901,0.473943,0.180523,0.0809783,0.091639,0.134594,0.0906019,0.126314,0.0420917
867,0.631538,4.13276,1.21706,4.23927,1.27289,0.506878,-0.0541514,0.475563,0.255881,0.0827854,0.0759067,0.153264,0.0715702,0.11649,0.0407688
868,0.408603,4.06672,1.17512,4.19685,1.35448,0.446827,-0.0333584,0.469194,0.223385,0.07479,0.0822145,0.132638,0.0742729,0.117095,0.0403216
869,0.550535,4.1618,1.22535,4.20411,1.28709,0.471855,-0.0322497,0.476202,0.29375,0.111044,0.103747,0.141299,0.0805108,0.110561,0.0403665
870,0.525467,4.10038,1.14518,4.23305,1.27823,0.462753,-0.00922961,0.49949,0.304583,0.0906501,0.0823468,0.164376,0.076568,0.118442,0.041778
871,0.418281,4.10356,1.16184,4.22104,1.31561,0.526396,0.0614874,0.465068,0.21669,0.0789442,0.0911076,0.123154,0.0720788,0.115902,0.0399576
872,0.435231,4.11284,1.17499,4.20108,1.27391,0.51514,-0.0777137,0.372283,0.223479,0.057639,0.0733822,0.102126,0.0612397,0.0982061,0.0370884
873,0.482384,4.14531,1.1677,4.19442,1.27191,0.421746,-0.113642,0.433239,0.163964,0.0380281,0.0800468,0.1048,0.0635756,0.104905,0.0388207
874,0.463285,4.13602,1.21308,4.22313,1.27202,0.490217,-0.0609735,0.341172,0.255509,0.113597,0.0987509,0.13764,0.0884857,0.119512,0.0410718
875,0.343905,4.07254,1.15249,4.20484,1.29203,0.470613,0.0203621,0.546006,0.157455,0.0567903,0.0781157,0.107002,0.0750062,0.117762,0.0380794
876,0.289887,4.05996,1.16836,4.19692,1.25513,0.592937,0.0726471,0.415089,0.144893,0.0519758,0.0753935,0.0893688,0.0692757,0.125568,0.0412132
877,0.577325,4.11465,1.18204,4.16917,1.28154,0.511098,-0.0791858,0.413645,0.237892,0.0798842,0.0845956,0.161675,0.0770787,0.129324,0.0413436
878,0.33598,4.09491,1.16878,4.22457,1.30902,0.489562,-0.0776083,0.40848,0.173434,0.0418038,0.0732946,0.0943526,0.0614908,0.122729,0.0394735
879,0.50069,4.13753,1.20335,4.22786,1.21134,0.485272,-0.00420303,0.433406,0.170203,0.0545019,0.0810923,0.119832,0.0649008,0.118191,0.0368664
880,0.423782,4.11846,1.1544,4.19569,1.30568,0.517757,-0.130782,0.411457,0.215399,0.0727307,0.0998718,0.104551,0.0697653,0.105357,0.0403693
881,0.487307,4.12059,1.16835,4.18603,1.25255,0.546406,-0.0136025,0.386307,0.209383,0.0780836,0.0816139,0.120965,0.0668395,0.102824,0.0399051
882,0.520357,4.15315,1.2281,4.17224,1.27506,0.504691,0.0457954,0.375622,0.242987,0.0617217,0.0776284,0.113325,0.061238,0.103139,0.0423978
883,0.383139,4.10977,1.16102,4.21338,1.32139,0.500019,-0.00204638,0.400083,0.163862,0.0504244,0.082248,0.111338,0.0722839,0.111651,0.0387579
884,0.475823,4.16406,1.2219,4.20643,1.26548,0.507101,-0.0542603,0.426682,0.217308,0.0480973,0.0717556,0.112149,0.0621315,0.110708,0.0400964
885,0.432477,4.1201,1.15531,4.2,1.24723,0.484984,0.0107253,0.460711,0.200077,0.0574353,0.0687064,0.108712,0.0650222,0.108086,0.038331
886,0.496639,4.17187,1.22273,4.2161,1.25156,0.512537,0.00428819,0.494958,0.18042,0.0331239,0.0734255,0.0828945,0.0534431,0.0927589,0.0399769
887,0.404219,4.1339,1.18355,4.21655,1.28747,0.454097,0.0169763,0.387001,0.16215,0.0228889,0.0763582,0.0928311,0.0672467,0.124893,0.0397958
888,0.385696,4.11616,1.22274,4.23213,1.34001,0.520466,-0.0267501,0.451741,0.179124,0.0475741,0.0768315,0.0781228,0.0562122,0.0919162,0.0402031
889,0.514781,4.10979,1.21477,4.22279,1.26914,0.457872,0.0591346,0.468133,0.165725,0.0633876,0.0767408,0.112797,0.0613927,0.103967,0.0404501
890,0.558676,4.16151,1.14149,4.17942,1.25895,0.449015,-0.181399,0.293668,0.232587,0.0562916,0.076129,0.111127,0.0597888,0.0969216,0.0382253
891,0.417056,4.12785,1.19417,4.20291,1.27545,0.417609,0.0583285,0.404625,0.275145,0.0884572,0.0934029,0.129078,0.0746596,0.119743,0.0391318
892,0.418839,4.10226,1.1319,4.22859,1.29088,0.52937,-0.214803,0.369492,0.227442,0.0577177,0.0800161,0.118551,0.0692733,0.12,0.0403832
893,0.486567,4.14703,1.19259,4.23907,1.25008,0.467882,-0.073339,0.314722,0.287574,0.0869771,0.0839326,0.14308,0.0653248,0.102327,0.0391088
894,0.495315,4.13158,1.15738,4.19927,1.20893,0.440082,-0.0681146,0.409544,0.221947,0.063708,0.0823794,0.145483,0.0752653,0.121742,0.0393867
895,0.468791,4.15094,1.21736,4.18645,1.25489,0.491624,0.0204289,0.551214,0.254889,0.0757354,0.0826405,0.134145,0.0702901,0.114276,0.0407515
896,0.370665,4.12101,1.18599,4.25014,1.24016,0.528315,0.0470434,0.608834,0.212277,0.0445748,0.0649406,0.104827,0.0618155,0.115031,0.0410298
897,0.327932,4.08583,1.16229,4.21401,1.38596,0.512477,0.0409904,0.420893,0.170926,0.0582073,0.0777978,0.108703,0.0586887,0.089821,0.0390764
898,0.39953,4.12102,1.1729,4.21049,1.29151,0.540193,-0.0520659,0.486082,0.217967,0.0700199,0.0895959,0.113571,0.0737872,0.102219,0.0391295
899,0.528742,4.13329,1.20666,4.19763,1.29861,0.491068,-0.0529172,0.454221,0.250923,0.104328,0.0901613,0.159178,0.080065,0.126088,0.0430086
900,0.452042,4.12189,1.16991,4.20693,1.2858,0.497376,-0.0151201,0.362424,0.298588,0.0887053,0.0888236,0.146776,0.0665942,0.106496,0.0401554
901,0.407228,4.11418,1.15258,4.22279,1.30893,0.453668,-0.0594355,0.504142,0.179815,0.0725723,0.0887369,0.113427,0.0716244,0.107687,0.0396413
902,0.443717,4.11547,1.16712,4.21676,1.28942,0.497116,-0.0578931,0.539041,0.170394,0.0765173,0.0801546,0.117566,0.0722913,0.122013,0.040843
903,0.398899,4.08966,1.15494,4.19914,1.28226,0.444099,-0.0420359,0.593282,0.181517,0.0510121,0.0846931,0.101585,0.0603666,0.096798,0.037363
904,0.365317,4.07867,1.16278,4.21218,1.29187,0.507115,-0.0493745,0.451514,0.18103,0.0708234,0.0975061,0.120022,0.0831345,0.119286,0.0403634
905,0.393019,4.09343,1.17801,4.2076,1.27234,0.529685,0.0707773,0.500834,0.204036,0.0573211,0.0698414,0.12667,0.0606588,0.118501,0.0392859
906,0.295234,4.03692,1.13469,4.20904,1.34643,0.429149,-0.00800077,0.352607,0.13662,0.0589927,0.0787535,0.0955576,0.0680315,0.111511,0.0402276
907,0.456075,4.11682,1.14986,4.21426,1.31334,0.456411,0.00533854,0.468982,0.254839,0.0677295,0.0776021,0.132221,0.0721222,0.112408,0.0399958
908,0.418561,4.15776,1.18823,4.17651,1.27044,0.502462,-0.00364955,0.341477,0.223694,0.0608548,0.0758759,0.104102,0.064449,0.109875,0.0395585
909,0.396418,4.13024,1.17555,4.21029,1.26343,0.479609,0.066073,0.343249,0.192037,0.0609882,0.070511,0.0978747,0.0621625,0.114432,0.0400602
910,0.430908,4.11786,1.20175,4.21438,1.29287,0.520722,-0.0971781,0.488419,0.227875,0.078761,0.0839963,0.129874,0.0835248,0.124357,0.0409364
911,0.347699,4.08678,1.13834,4.21986,1.32899,0.512109,-0.129685,0.550622,0.149044,0.053885,0.0839939,0.0779175,0.0761118,0.120427,0.0401743
912,0.387519,4.13604,1.1916,4.23123,1.31972,0.477115,-0.0113009,0.45989,0.246338,0.09494,0.0977313,0.153794,0.091102,0.137072,0.0395043
913,0.563304,4.10847,1.18381,4.22646,1.2764,0.518794,-0.0543,0.43078,0.310632,0.109715,0.0856166,0.176437,0.085782,0.147957,0.0420285
914,0.493653,4.15746,1.21183,4.21064,1.32834,0.465488,-0.0747343,0.398193,0.156279,0.0364857,0.075101,0.101866,0.0533892,0.096753,0.0406089
915,0.426141,4.12674,1.16582,4.21355,1.31753,0.490794,-0.0198082,0.412506,0.159971,0.0648096,0.0862963,0.114224,0.0701091,0.114582,0.0431733
916,0.46623,4.09876,1.1754,4.19349,1.33554,0.434314,-0.0552076,0.481089,0.202481,0.0778781,0.097615,0.122041,0.0762121,0.118599,0.0397403
917,0.462154,4.08799,1.13659,4.22795,1.38026,0.514431,-0.108652,0.352539,0.342767,0.112257,0.103553,0.177929,0.0835659,0.121443,0.0401465
918,0.457012,4.1391,1.20132,4.21235,1.27895,0.551173,0.0673318,0.463125,0.186208,0.0469672,0.0612911,0.0865482,0.0563251,0.105963,0.0395454
919,0.564666,4.10938,1.20287,4.21792,1.23555,0.526569,-0.077734,0.586318,0.199618,0.0540109,0.0704727,0.128617,0.0691595,0.114478,0.0425399
920,0.345191,4.08525,1.13546,4.21271,1.26409,0.430838,0.0473884,0.478494,0.171969,0.0345511,0.0692412,0.0795942,0.0572464,0.0973549,0.0385213
921,0.42802,4.10859,1.15427,4.22551,1.25442,0.516686,0.00734284,0.375258,0.166453,0.0564935,0.0919337,0.110618,0.0752537,0.123398,0.038232
922,0.383917,4.08457,1.13955,4.22155,1.22069,0.499358,0.00327571,0.391891,0.200291,0.0496524,0.0691889,0.119068,0.0662563,0.124991,0.0409618
923,0.387443,4.08463,1.15291,4.22406,1.334,0.521171,-0.102165,0.419937,0.15118500000000001,0.0562135,0.0811804,0.107354,0.0615335,0.0904528,0.0424948
924,0.434283,4.09565,1.13608,4.19262,1.29449,0.455136,-0.00158988,0.446493,0.240333,0.0623071,0.0765603,0.134795,0.0651704,0.102477,0.039486
925,0.463021,4.08017,1.1502,4.23125,1.31153,0.51275,-0.158955,0.486952,0.240867,0.102377,0.086324,0.163246,0.0813807,0.126468,0.0393741
926,0.449577,4.11664,1.16259,4.19135,1.30463,0.426475,-0.0354004,0.43213,0.227303,0.0953132,0.100485,0.140906,0.075938,0.106118,0.040298
927,0.335492,4.08087,1.12687,4.19455,1.29159,0.484104,-0.0146687,0.41863,0.17085,0.0274876,0.0771791,0.0674638,0.0519627,0.0766418,0.0386072
928,0.523207,4.155,1.15311,4.21175,1.25472,0.480645,-0.0383862,0.328305,0.23975,0.0592852,0.079664,0.126364,0.0702648,0.114426,0.0406636
929,0.487122,4.11929,1.19464,4.23169,1.29425,0.466682,0.0120341,0.41185,0.28307,0.0901245,0.0793149,0.129853,0.0661009,0.0979228,0.0410215
930,0.469355,4.11796,1.16917,4.20992,1.32588,0.516784,-0.12542,0.309279,0.287967,0.102294,0.0910301,0.173628,0.0794873,0.117725,0.039268
931,0.414871,4.12148,1.15643,4.20422,1.31997,0.476442,-0.0644537,0.303976,0.280576,0.0748838,0.0731404,0.147743,0.0593596,0.101179,0.0405318
932,0.435962,4.08962,1.14767,4.21131,1.27136,0.509886,-0.0167065,0.414652,0.171395,0.0528864,0.0661824,0.105678,0.0538127,0.106244,0.0383513
933,0.430851,4.13788,1.18217,4.21688,1.34145,0.524361,0.0130826,0.281414,0.136755,0.0463622,0.0818038,0.0807902,0.0647404,0.101899,0.038882
934,0.299574,4.09135,1.14371,4.19721,1.3169,0.514133,-0.0522432,0.485756,0.143441,0.0507072,0.0698006,0.0929068,0.0690987,0.127354,0.0405226
935,0.481881,4.09421,1.14333,4.18784,1.28268,0.458767,0.0124589,0.465193,0.183122,0.0563783,0.0757044,0.100328,0.0588744,0.0962269,0.0390161
936,0.355842,4.05082,1.13144,4.21966,1.29826,0.530676,-0.0256544,0.43077,0.19778,0.0365361,0.0695718,0.0800932,0.0510189,0.0904203,0.0374118
937,0.349789,4.10553,1.15613,4.22524,1.32794,0.497904,-0.0905701,0.348348,0.275509,0.0813133,0.0880597,0.144173,0.0782898,0.123194,0.0375949
938,0.500079,4.1105,1.14881,4.21014,1.25144,0.534367,-0.029642,0.501552,0.2993,0.0751876,0.0808786,0.133865,0.0703435,0.108715,0.0393175
939,0.409992,4.10477,1.14834,4.1954,1.27912,0.488234,-0.17041,0.35454599999999997,0.195443,0.038817,0.0679309,0.111318,0.0658118,0.115811,0.0409614
940,0.495744,4.1856,1.20265,4.20516,1.24627,0.465213,-0.00464578,0.404259,0.189295,0.0462129,0.0844059,0.110172,0.0789678,0.133914,0.0396048
941,0.535736,4.1493,1.21327,4.23048,1.2786,0.50266,-0.0693226,0.519526,0.188801,0.0624494,0.086341,0.126096,0.0682398,0.106518,0.041062
942,0.447753,4.13807,1.19705,4.20903,1.29169,0.539625,0.0620622,0.461394,0.244742,0.0572398,0.085536,0.116949,0.0647267,0.110157,0.0391909
943,0.424529,4.10418,1.20333,4.22102,1.38074,0.405683,0.0452746,0.465216,0.222656,0.0875933,0.0921622,0.141561,0.0712351,0.106794,0.0416391
944,0.565051,4.12236,1.20074,4.19495,1.27494,0.445039,0.0202211,0.440892,0.282736,0.0928059,0.0793551,0.163493,0.0756042,0.115938,0.0393284
945,0.330929,4.10786,1.14015,4.21235,1.31166,0.447614,0.0444007,0.241154,0.210617,0.0489687,0.0811557,0.127647,0.0678994,0.121117,0.0399669
946,0.464591,4.11477,1.19199,4.20365,1.25634,0.440664,0.00444485,0.372597,0.226826,0.060946,0.0840435,0.116757,0.0676411,0.106536,0.0407526
947,0.440881,4.13408,1.19717,4.20967,1.26723,0.550132,0.0576716,0.419432,0.229148,0.0364769,0.0624501,0.108515,0.0589875,0.105984,0.0419105
948,0.504484,4.15038,1.22421,4.19486,1.28087,0.441537,0.0763179,0.520691,0.241087,0.0837729,0.0872165,0.146055,0.0726337,0.10875,0.0404659
949,0.535136,4.12514,1.16633,4.19856,1.24886,0.485545,-0.0287982,0.439976,0.236794,0.0376384,0.0747273,0.119609,0.0632304,0.116929,0.0396457
950,0.473334,4.1205,1.20707,4.23909,1.2998,0.464768,0.0448401,0.454644,0.229124,0.0881848,0.0892887,0.113687,0.0846416,0.131772,0.0394822
951,0.45041,4.12685,1.14613,4.20508,1.27863,0.495491,-0.0808805,0.327903,0.220445,0.0749159,0.0861621,0.126374,0.0742939,0.11945,0.0391367
952,0.471092,4.12991,1.22499,4.24463,1.32027,0.501898,0.0752351,0.46125,0.200743,0.0594453,0.0915104,0.0848661,0.0610153,0.0940656,0.0398612
953,0.421252,4.14999,1.20225,4.23227,1.26226,0.484883,0.0826808,0.49257,0.140995,0.0659634,0.0826406,0.0959477,0.0671431,0.118852,0.0402976
954,0.552643,4.16805,1.19268,4.18405,1.25824,0.511642,-0.0168359,0.432,0.284077,0.0806288,0.0929667,0.146179,0.0675468,0.115616,0.0393668
955,0.511613,4.17409,1.19831,4.17445,1.21248,0.555637,-0.116225,0.434569,0.229249,0.0636066,0.0788508,0.148976,0.0762585,0.135004,0.0401721
956,0.442479,4.13487,1.19659,4.21855,1.30422,0.458191,0.0226423,0.491852,0.194849,0.0716528,0.0843073,0.126622,0.0751801,0.118825,0.0408178
957,0.512413,4.15475,1.2248000000000001,4.20933,1.24553,0.476417,-0.054347,0.563827,0.147928,0.0489993,0.0689437,0.0987947,0.060338,0.106642,0.0409922
958,0.370578,4.04658,1.14255,4.18994,1.33606,0.445897,-0.051374,0.3751,0.203369,0.0455137,0.0794663,0.106407,0.0561046,0.0878039,0.0386613
959,0.431942,4.13548,1.17305,4.23839,1.26621,0.501655,0.0227198,0.467579,0.112329,0.0315925,0.0694611,0.0501317,0.0520068,0.0822035,0.0417309
960,0.36088,4.09201,1.15055,4.22982,1.34881,0.492347,0.0260031,0.502793,0.305312,0.116588,0.0940239,0.142457,0.0738088,0.105004,0.0397726
961,0.432985,4.1588,1.17235,4.19243,1.24346,0.527282,0.0230172,0.345053,0.21537,0.0722359,0.0908486,0.113311,0.0798966,0.13893,0.0399261
962,0.371145,4.09488,1.14816,4.21236,1.35832,0.471601,0.0138456,0.330438,0.167121,0.0703632,0.0973422,0.115574,0.0789283,0.125967,0.0387504
963,0.380686,4.13132,1.17841,4.21921,1.33216,0.541874,-0.0101699,0.452268,0.187452,0.0497665,0.0738201,0.109302,0.058799,0.103502,0.0397302
964,0.482095,4.14033,1.17726,4.19711,1.26989,0.502475,-0.167269,0.448274,0.175525,0.0626226,0.0792992,0.121875,0.0652112,0.0991865,0.0399329
965,0.437477,4.04538,1.12665,4.2151,1.30894,0.421287,-0.00950937,0.439093,0.228397,0.0711113,0.0835311,0.135416,0.0687397,0.113595,0.0404415
966,0.557337,4.14921,1.16777,4.17228,1.19307,0.4554,-0.162927,0.407183,0.359768,0.0992513,0.0965552,0.184313,0.095053,0.145571,0.0382675
967,0.397295,4.13623,1.16953,4.2054,1.25106,0.523549,-0.00659927,0.468047,0.128055,0.0466851,0.0767171,0.0828907,0.0593621,0.105347,0.03889
968,0.351943,4.12899,1.15363,4.23736,1.2747,0.496601,-0.0834765,0.572596,0.162731,0.0736136,0.0888007,0.0887234,0.0676759,0.0999654,0.0409073
969,0.422737,4.1075,1.23421,4.22606,1.34581,0.484782,0.0561124,0.620914,0.198751,0.090548,0.0915727,0.123681,0.0798219,0.121091,0.0421288
970,0.510759,4.14291,1.17149,4.1825,1.27424,0.506006,-0.0353271,0.472226,0.225383,0.101406,0.0976999,0.169822,0.0866837,0.130006,0.0428977
971,0.431306,4.1255,1.1572,4.1857,1.2633,0.538232,0.00457021,0.295756,0.14733,0.0291828,0.0625428,0.0932358,0.0506368,0.0973029,0.0396192
972,0.55284199999999994,4.16146,1.20673,4.21145,1.29669,0.459603,-0.0805186,0.457759,0.250454,0.0640733,0.0904724,0.138555,0.071768,0.105979,0.0383908
973,0.475775,4.14227,1.20224,4.21086,1.23721,0.479064,0.098599,0.324436,0.185856,0.0452858,0.0713955,0.104773,0.0653834,0.129001,0.0402404
974,0.406422,4.09601,1.13123,4.17681,1.26204,0.447592,-0.0633204,0.396637,0.206744,0.0216913,0.063066,0.102448,0.0546648,0.107108,0.0396061
975,0.366214,4.10493,1.17058,4.19829,1.291,0.490747,-0.0424322,0.465826,0.219451,0.0628309,0.0802894,0.11128300000000001,0.0655669,0.103851,0.0399482
976,0.415141,4.12894,1.15305,4.21148,1.24117,0.496556,-0.104279,0.355203,0.172701,0.0432639,0.0747302,0.121156,0.0584121,0.109961,0.0405301
977,0.546283,4.13379,1.20083,4.20229,1.323,0.391663,-0.0348778,0.410246,0.222501,0.059077,0.0795324,0.135518,0.0644699,0.107928,0.0388844
978,0.450214,4.11259,1.16828,4.20432,1.2713699999999999,0.428101,-0.0607228,0.649154,0.26217,0.082951,0.0901963,0.145337,0.0766039,0.111737,0.0396973
979,0.471247,4.1404,1.15933,4.19352,1.27668,0.511414,-0.0385578,0.361818,0.194877,0.0550219,0.0811196,0.104745,0.0609266,0.0904017,0.0383158
980,0.631471,4.15957,1.21592,4.21467,1.25649,0.439179,-0.0215295,0.371056,0.343784,0.105955,0.0917013,0.202829,0.0905558,0.142332,0.0416375
981,0.424061,4.11753,1.1608,4.17825,1.21312,0.492018,0.0067015,0.443281,0.173901,0.0541961,0.0813237,0.125146,0.0730562,0.124755,0.0380244
982,0.479661,4.1095,1.13308,4.1775,1.30869,0.455961,-0.167242,0.324012,0.238371,0.0877263,0.0920325,0.155374,0.0819958,0.122268,0.0394696
983,0.402725,4.11173,1.19383,4.18858,1.26973,0.486305,0.0220375,0.527943,0.2126,0.0573439,0.0837065,0.0989709,0.0627704,0.0934949,0.0412886
984,0.427395,4.10332,1.15961,4.23096,1.28045,0.449417,-0.0964288,0.38593,0.1949,0.0346862,0.0674059,0.114906,0.0646774,0.101337,0.0401396
985,0.384282,4.13407,1.20222,4.2203,1.29959,0.529087,-0.0259136,0.413599,0.206882,0.0609801,0.0876847,0.120229,0.0738471,0.121036,0.0401813
986,0.416049,4.13563,1.15872,4.22829,1.30962,0.46265,-0.0508365,0.436926,0.309361,0.0796873,0.0868311,0.146006,0.0668113,0.113956,0.0403183
987,0.363046,4.10962,1.1589,4.18947,1.33616,0.452187,-0.0570897,0.460577,0.188579,0.0623551,0.0837766,0.102062,0.0650256,0.105761,0.0365992
988,0.327152,4.05973,1.12199,4.20642,1.33625,0.484461,-0.111803,0.435404,0.236994,0.0717596,0.0866354,0.136701,0.072719,0.113875,0.0403469
989,0.366521,4.1262,1.15878,4.23723,1.2967,0.467143,-0.0860296,0.562148,0.236281,0.0862257,0.0937747,0.134575,0.0777469,0.11577,0.039352
990,0.502757,4.10699,1.16143,4.18237,1.29937,0.395887,0.00934806,0.488132,0.208763,0.0890944,0.0825506,0.166281,0.0801609,0.142823,0.0388132
991,0.423834,4.09686,1.1435,4.20203,1.30812,0.42168,-0.0344136,0.34581,0.185495,0.0347107,0.0643274,0.0942652,0.0506311,0.0920659,0.0401493
992,0.30682,4.08518,1.14473,4.20748,1.34441,0.466018,-0.0270697,0.408861,0.192438,0.0575241,0.0771242,0.127147,0.0699342,0.11621,0.040379
993,0.581328,4.15231,1.17329,4.18535,1.21117,0.543023,-0.00755567,0.54659,0.241124,0.083487,0.0938689,0.128363,0.0854821,0.134428,0.0416167
994,0.526172,4.18371,1.2273,4.21807,1.2462,0.519368,-0.0604645,0.669572,0.133626,0.0533187,0.0772545,0.120187,0.0691077,0.124554,0.041841
995,0.46794,4.1012,1.14801,4.21386,1.27684,0.440726,-0.114241,0.437239,0.269659,0.0747363,0.0927205,0.109984,0.0681881,0.0922105,0.0389138
996,0.552932,4.19647,1.21581,4.17205,1.19467,0.513104,0.0967648,0.35638,0.270256,0.0643227,0.0731078,0.0998562,0.0547066,0.0981605,0.0386712
997,0.430133,4.08815,1.17021,4.23936,1.28705,0.490852,0.0292508,0.43585,0.230044,0.0760892,0.0994837,0.130344,0.0794864,0.114735,0.0394159
998,0.510166,4.13699,1.1454,4.20484,1.27579,0.491806,-0.160645,0.323535,0.229273,0.0557501,0.0822072,0.119238,0.068978,0.108291,0.0389237
999,0.40061600000000003,4.10201,1.19479,4.23996,1.2261,0.472512,0.077336,0.462632,0.231601,0.0625267,0.0748426,0.115183,0.0736257,0.123503,0.0403238
